Feature,IDF,Weight_Class_-1,Weight_Class_0,Weight_Class_1
digital,7.9078802711702885,1.2594843932473097,-0.6744239931293569,-0.50867484157278
dip,8.041411663794811,-0.7270157652704908,-0.4444078457728368,0.6923676173053586
direct,8.041411663794811,0.9759503984179058,-0.21940478957994117,-0.3443635515957519
directly,7.684736719856078,-0.6609081056518579,0.54990033333071,-0.007204611945891538
disable,7.4223724553885875,-0.03367916559697168,-0.38135781904673227,0.1978535035462755
disappear,7.790097235513905,0.10647427764669795,-0.1002396259909639,-0.10383519008962795
disappoint,7.096950054953959,-0.4036016656528215,0.7096252584253341,-0.3015433204804
disappointed,7.502415163062124,0.6257441426714448,-0.4811992590371222,-0.22485324859650932
disappointing,7.214733090610343,1.6255717206848408,-0.5499462502761457,-1.0909982462479544
disconnect,7.502415163062124,-0.3111845869115459,-0.9755260091032754,0.6784324544110896
discover,6.8092679825021785,0.33159525575557036,-0.624946837399175,0.2021349323934889
disgust,7.684736719856078,1.0885086100397456,-0.9386338957555515,-0.3111613710371877
dislike,7.279271611747914,0.06159199861961746,-0.32206389313418576,-0.011344547847329462
dissapointed,8.195562343622068,1.180720468222611,-0.6703697479248867,-0.7609983309086177
distinct,8.041411663794811,-0.17009392765809206,0.6436168593850267,-0.405633261829515
distract,7.790097235513905,0.5793096314172191,-0.20570524612717644,-0.2727380311044356
dive,7.214733090610343,-0.4548042321959221,-0.5616763864122897,0.418257501016385
dlc,6.991589539296133,-0.5887957321175381,0.7775368960785431,-0.17188015861967862
dlcs,8.041411663794811,-0.536645657881397,-0.2315738202207081,0.5745362417137876
dodge,7.4223724553885875,0.7908527391291578,-0.41322871678520623,-0.5977688897810232
doesn,5.286841447057708,0.9508066030579732,-0.09319234986724978,-0.5551272257148482
doesn feel,8.195562343622068,-0.4325038391831581,0.0003872281421495919,0.277281148995458
doesnt,6.8092679825021785,-0.10830458548624187,1.5757948887568805,-0.8907327721305638
dont,5.038561922471955,0.7054642755275353,-0.47018068221813225,-0.1551675861141799
dont buy,7.9078802711702885,0.75380982604856,-0.7729955708209929,-0.13954179756150042
dont know,7.4223724553885875,-0.7937656049611198,-0.7436211438635919,0.9644902178224587
dont really,8.195562343622068,-0.7145895015565139,-0.4687786105846907,0.6763455205291814
dont want,8.195562343622068,0.8768943436719527,-0.3103914349622166,-0.4558225976060745
double,7.589426540051753,0.23282520862009376,-0.9284457467369566,0.17363641190660137
download,6.65511730267492,0.3284369059098456,-0.10916077530037456,0.10520606113073382
drag,7.589426540051753,-0.9309512374411609,0.33635406221585135,0.38972593266268196
draw,7.684736719856078,-0.4111355342307281,-0.2264637052555722,0.3725057153738781
dress,8.041411663794811,1.0914980383299402,-0.28792154051896274,-0.39774707062715525
drive,6.095501514739497,-0.353259611084792,-1.2028892894947796,0.7930391372784737
drop,6.349735653123738,0.6319891338396914,0.5649422494864302,-0.5460258017227132
dry,7.790097235513905,0.5247349516039808,-0.15386640872755983,-0.17745558523452523
dull,7.9078802711702885,1.3422825891802421,-0.45256524102599244,-0.8016315643137729
dumb,6.65511730267492,0.8519486308538798,1.5285463780237651,-1.3658699420910918
dump,8.195562343622068,0.37209728031889094,-0.16294384556153094,-0.15934073794987627
dynamic,7.502415163062124,-0.6081980256073438,-0.8983689960143236,0.870264865256936
ea,6.8092679825021785,0.05014418155222742,0.33748816966292866,-0.294153174028108
early,4.85742309792705,0.04013480282375934,-0.6389125670779561,0.30574296221697383
earn,6.43197375136071,-0.09982376839245538,1.025041997546233,-0.7706296253292171
easily,6.116120801942233,-0.4069543693001406,-0.8198313567287865,0.6531307006593238
easily best,8.041411663794811,-0.1599239562397391,-0.00018726560549458746,0.05949442076353714
easy,5.127509408488452,-0.9787006229185499,-0.29019920909429003,0.6904021888500135
easy easy,8.195562343622068,-0.13731349606227639,-6.299533616904105e-05,0.10938518469952074
easy learn,8.041411663794811,-0.031620451979852394,-0.0002680638683080587,0.09340004664735828
easy understand,8.041411663794811,-0.38188992141032524,-0.16486450524091487,0.3026500492965298
eat,7.154108468793908,0.967981070445978,-0.760706133424651,-0.31178243267355943
edit,7.4223724553885875,0.8113341197778517,-0.1848027938257898,-0.3714236516317454
effectively,8.195562343622068,-0.7552482767685393,-0.06598797541782571,0.6762789209418293
elden,7.502415163062124,-0.17118566319095266,-0.6975175214923689,0.5839314383588828
emotional,7.589426540051753,0.5748865356162115,-0.02496224677952409,-0.2435180522313044
emotionally,7.790097235513905,0.896278612067924,-0.19890806686202905,-0.3722613671339963
enable,8.195562343622068,0.5277762047653344,-0.2229887471170957,-0.30011464598025206
encounter,7.096950054953959,1.37219381964195,-0.5092694135867893,-0.7324704218774528
encourage,7.348264483234865,-0.3604934936143749,-0.00940791418285718,0.12685291968500595
end,5.544670556359807,0.32189046247782815,-1.7220441023448627,0.1366146950246477
endless,7.0428828336836835,-0.8022895787111295,-0.8135932911938972,0.9650041353775746
enemy,7.9078802711702885,1.804723444100715,-0.09785846710305149,-1.291943607007571
engage,6.403802874394014,0.6210026155232965,-0.43337738238450424,0.014858182847824714
engaging,7.502415163062124,-0.3963842012149625,-0.043802153265420814,0.2899820975985722
english,7.790097235513905,-0.5649419541234781,-6.0431808349716e-05,0.29298096493057935
enhanced,8.195562343622068,-0.6078794981917255,-0.3566627093427966,0.4743870839844449
enjoy,4.612043405165959,-1.1108877689462187,-1.7258954369175767,1.636205211167086
enjoy far,8.041411663794811,0.6154788594478084,-0.25834854291432174,-0.04438543456839459
enjoy good,8.041411663794811,-0.12320108446172172,-0.0856102610805856,0.24535547106120653
enjoy great,8.195562343622068,-0.17923419810609773,-0.022435229810231213,0.2346849312304382
enjoy look,8.041411663794811,-0.1640971192453987,-0.0003572937008631805,-0.00646306245118401
enjoyable,5.724641935808808,-1.3481336485789068,-0.9035841743095366,1.1323893493269024
ensure,8.195562343622068,0.4039473242614261,-0.015004175989681314,-0.2723897271015952
enter,7.214733090610343,-0.2170390439740563,-0.8165400398705462,0.3734801373128904
entertain,7.589426540051753,0.3225532380666673,-0.8433646330499471,0.23911496441046257
entertaining,7.589426540051753,-0.16672123088581942,-0.8489374643257653,0.6438850426043098
entire,5.6832567196459545,-0.014327002953708597,0.3087188185234627,-0.2405677385822948
entirely,7.348264483234865,0.2625428104682675,-0.30696033240901077,-0.08970254602093852
environmental,7.9078802711702885,-0.18842051034840807,-5.0585447087667606e-05,0.047829061468735536
epic,7.684736719856078,1.2192941654561371,-0.699005965574721,-0.3759164175502868
equal,7.9078802711702885,-0.27628486377876194,-0.5676106384848046,0.43119783092102626
equally,8.195562343622068,0.2839506292440239,-0.0004023418560923631,-0.19191008925804035
equip,8.195562343622068,0.16570757334553057,-0.014248769295072742,-0.13055479207521342
es,8.195562343622068,-0.4909983648512868,0.7261134895704165,-0.3806281513621251
escape,7.502415163062124,-0.2305586074665028,-0.8333852986818052,0.5216822439308008
especially,5.119787362394542,-0.42914625209570234,-1.0575301558128873,0.8166961691759667
essentially,7.684736719856078,-0.4265252533318748,-0.3026449678259605,0.3227527611024235
eventually,6.521585910050398,0.9955082927600301,0.1893381861111686,-0.5508571604808421
evil,6.43197375136071,2.448368151424324,-0.3470902656585681,-1.6902584144796402
evolve,7.279271611747914,-0.33397677622820565,-0.575969477417779,0.5648732672971684
exact,7.154108468793908,0.5577187382823018,0.9355809376728355,-0.8680625958658806
exactly,6.203132178931863,-1.1693287570672508,0.5535428126592435,0.11011834258142043
exactly want,8.195562343622068,-0.019551138429150114,-0.33855075781030075,0.2650572430769888
exceed,8.195562343622068,-0.02234236440905791,-0.0004605963458726779,0.013323577104779216
excellent,6.075298807421978,-0.7472025403925775,-0.9515823745002543,1.0740707796766893
excite,6.3764039002059,-1.3954235897579363,-0.9203768239156267,1.154793313441542
excited,7.096950054953959,-0.7437970786045449,-0.5145754147673866,0.682286087526146
exciting,8.195562343622068,-0.686369391156797,-0.5856821721313314,0.6990458597529275
execute,7.4223724553885875,-0.7862232003890419,0.322342383571341,0.04574899578864592
exhaust,8.195562343622068,-0.1991349575446349,-7.197991684448245e-05,0.06549087994510357
exist,6.273749746145816,0.5779332941649534,-0.510983360445837,-0.08155010729387527
exit,8.041411663794811,-0.17505411583217861,-0.7160737650010096,0.5898546726816257
expand,6.991589539296133,-0.5436637354849152,-0.3584930282681908,0.47003387569255733
expect,5.412610834346741,0.2060539021188909,0.43105326711211184,-0.4008274818778197
expensive,6.991589539296133,-0.29106358985208947,-0.6940407058732639,0.7110722767016086
experience,5.828438729490452,0.12072923126841753,0.25581310032000937,-0.16885860751865514
experiment,7.790097235513905,0.4581232779666732,-0.039542441147073525,-0.47274554757860127
explain,7.0428828336836835,-0.6297339139185157,-0.47597727501152903,0.6463308579939105
exploit,7.502415163062124,0.26067766136217574,0.49012012984307546,-0.3756134729063199
explore,5.876447948676812,-0.4704673284134914,-0.2612519943295585,0.30795315498027565
extend,8.041411663794811,0.3678745263214993,-0.37838973060970205,-0.15268301797613454
extensive,8.195562343622068,-0.14664473977851256,-0.5193796933489734,0.4152374345367508
external,8.195562343622068,0.758620358284506,-0.776326350368709,-0.15298957178609737
extra,7.096950054953959,-0.844052993597949,-0.5674257544125322,0.8355465289889357
extremely,5.876447948676812,0.20409560194431023,-0.5001964985340001,-0.037322248082545355
extremely fun,7.790097235513905,-0.12686198449554836,-0.17059884462667282,0.3713864201277295
eye,8.195562343622068,-0.1426646332154857,-0.17666964273424596,0.21287575737787498
face,7.4223724553885875,0.7848489498616926,-0.11077287841937294,-0.5862074445498615
fail,6.768445987981924,1.0744150369711272,0.07958031382320936,-0.6936455640520471
fair,6.691484946845795,0.441119130917782,-0.4811932187765748,-0.09782397761082573
fairly,6.991589539296133,-1.1431694709103566,0.518372473388602,0.658430854791847
faithful,8.041411663794811,-0.327506529408193,-0.8365459657856705,0.7317842311227912
fall,6.5533346083649775,0.7274351624025978,-0.5122673411486693,-0.29927547823472384
familiar,7.502415163062124,1.210366418208797,-0.105299022284641,-0.6734593403771535
fan,8.041411663794811,-0.3766538552458272,-0.6451499686587406,0.5806946326646315
fantastic,5.738826570800765,-0.8093702113501324,-1.097812447206399,1.177043203724513
fantasy,7.9078802711702885,-0.8641592369380164,-0.23823140142299123,0.490434128053095
far,4.684016904791048,-0.21464747025355563,-0.1784420017156733,0.4130266492553557
far away,7.9078802711702885,-0.08436541862702109,-0.5488325958213752,0.22890689724802904
far best,8.195562343622068,-0.4507583393391269,-0.07241719155353345,0.21333020471762665
far good,7.589426540051753,-0.693967528145091,-0.08567403775504295,0.4194791967359337
far love,8.195562343622068,-0.00012630276173654213,-0.38303871869140943,0.18022029446593169
farm,7.279271611747914,0.23149048626539714,-0.7599914861080147,0.3924284820554327
fast,6.095501514739497,-0.00857699341741268,0.07167964459502334,-0.08118651695289936
faster,7.0428828336836835,0.9571985669177538,0.8675065476223172,-0.865325100598667
fat,7.589426540051753,0.8171244528913997,-0.9630631809836283,-0.07434841012098627
favorite,5.52141369419554,-0.7465716767564977,-1.2162182834384796,1.2389878332208595
favorite far,8.195562343622068,-0.029950976936165025,-0.22642949217672118,0.24213015230295398
favourite,7.279271611747914,-0.23976459522016424,0.35706680210717134,-0.2652570502892789
fc,7.4223724553885875,-0.2827083083784799,-0.6743463819922267,0.4746499376060811
feature,8.041411663794811,-0.03840471205554766,-0.48576772580869054,0.2698552087726368
feel,4.215880689720108,-0.7955636351885715,-0.24480583583920007,0.6296798728665655
feel alive,7.790097235513905,-0.06342300401910311,0.5330150194230602,-0.3381316773380576
feel fresh,7.9078802711702885,-0.0003172853018127632,-0.06502822475979513,0.09031818286339541
feel good,7.790097235513905,0.25947090055498107,-0.16061788737185756,-0.11990397740031594
feel little,7.790097235513905,0.6945359335575417,-0.5952535347979528,-0.22268765890142644
feel real,8.195562343622068,-0.00011423560073040365,-0.05484640236528932,0.0004125491437407748
feel really,7.790097235513905,-0.19509427369460985,-0.49795256253006326,0.3294691182435455
feel try,8.195562343622068,0.7600562790456479,-6.358304358873666e-05,-0.4998639210509881
fell,7.4223724553885875,-0.2265899643946894,-0.9265011118451985,0.7576669136450589
fellow,8.041411663794811,-0.7744471980010023,-0.1232396686781141,0.5152025326182819
felt,5.64351639099644,-0.03167958183563102,-0.9735027641032031,0.6140206096196841
felt good,8.195562343622068,0.5070101552057691,-0.15423325918989284,-0.15869738933219327
female,8.195562343622068,0.43594381336451266,-0.34565056088115237,0.034702387746478686
fest,8.195562343622068,1.2945593686082224,-0.7243684216125865,-0.6351697396012647
ff,8.195562343622068,-0.24178856462924306,-1.0781571102566787,0.8295581403867105
fh,7.348264483234865,-0.947583461874976,-0.16913348503115883,0.6021262755061728
fi,8.195562343622068,-0.38484837480187006,-0.6874561002981046,0.6687607316552105
fifa,7.9078802711702885,0.11231861151713463,0.38411783955236695,-0.2013795584830079
fight,5.696862371701733,1.2129824810982013,-0.9256665852908441,-0.3901261411107332
figure,6.62002598286365,-0.42791995420909534,-0.4059815899140588,0.34761331791943245
final,5.738826570800765,0.6396860176440515,-0.33631322324316837,-0.18618812750263253
finally,5.568481205053526,0.05110605087141264,0.3106504585050158,-0.13051939112109312
finally final,8.195562343622068,-0.23159073092059176,-0.21352025682627507,0.0008296794596638316
fine,6.017029899298002,-1.26301324641375,0.8370351723756261,-0.016807716213478204
finish,5.498685443117984,0.42211522073322155,-0.16873037766783044,-0.0594400971415467
finish main,8.195562343622068,-0.38563740329118756,-0.40246169003631543,0.4228915925756335
fish,7.589426540051753,1.1425157742454823,-0.7665747521799194,-0.39865462293657583
fit,7.096950054953959,0.03706168216519347,-0.0002901359333393927,-0.12497645288476246
fix,5.112124489648973,-0.053249769722054384,-0.03586343205063516,0.07135892961276087
flash,8.195562343622068,-0.35447860716184176,-0.21723481474724404,0.23312675902147695
flashy,8.195562343622068,-1.0346990949354207,-0.11716089044333879,0.5765985936479706
flat,7.9078802711702885,0.8160996568602619,-0.2084080537005576,-0.4779023860760985
flaw,8.041411663794811,0.3381125817919492,-0.0002157239762444527,-0.21944423334146046
flawlessly,8.195562343622068,-0.10937892555982458,-0.35792895975112554,0.1416889927357613
flesh,7.790097235513905,0.37234685879298446,1.0033937902401369,-0.6095673295480274
flip,7.9078802711702885,0.04423506796790681,0.35909690507809566,-0.17099392887427653
fluid,7.684736719856078,-0.22921073240829817,-0.6946854326528634,0.50266195726796
fly,6.896279359491808,0.6094536926050754,0.4357864793759945,-0.7325044495563099
focus,6.691484946845795,-0.562774541620251,-0.08938673723851072,0.46890400596791765
follow,6.5533346083649775,1.2391662990937684,-1.117567408451135,-0.42347241032775235
following,8.195562343622068,-0.23000173240000762,-0.060862549138069925,0.16087570832740525
force,6.137174211140065,1.0119978163283256,-0.5276172096536271,-0.5658319756502765
forever,6.691484946845795,-1.7265799570632911,-0.1396941705252975,0.961728891207419
forget,6.203132178931863,-0.12946806313941922,-0.9599585811090593,0.5893359876251163
fortnite,7.9078802711702885,0.7448794842315493,-0.013027648059151567,-0.4070700392983172
forward,6.180659323079804,-0.14119092468843436,-0.3388024520296451,0.2077306042878134
forza,6.991589539296133,0.34338586253381864,-0.9364581330292124,0.38454375399011353
fps,6.203132178931863,-0.026547048974016097,0.0782829899747832,-0.09208901622293335
frame,7.790097235513905,0.19725546366600735,-0.5317649878477808,0.03961172856333537
frankly,8.041411663794811,-0.26685742604460294,0.43758745612553845,0.07690681523247786
frantically,7.9078802711702885,0.10710817793996347,-0.16629961260248122,-0.21532444034315432
frantically loot,8.195562343622068,0.6593538571299972,1.5965611955459695e-05,-0.5734100849201419
free,5.112124489648973,-1.5194065924909896,-0.8461815785469918,1.1968488289460502
free good,8.195562343622068,0.40698569419406433,-0.0007976073095311066,-0.04473952216656009
freely,7.9078802711702885,-0.4289547147075956,-0.8435854070858535,0.5773658802410104
freeze,7.279271611747914,-0.21376227425213384,0.12587951459688293,0.11543251282485084
frequent,7.9078802711702885,1.2271807018541054,-0.23151392686963487,-0.7011544192476404
frequently,7.502415163062124,-0.34730208889703773,0.14305501394846143,0.14004015958822072
fresh,6.5533346083649775,0.07314956003501413,-0.9903619030374224,0.32947216624152903
friendly,6.8092679825021785,-0.5790684981514796,-0.8304666386861531,0.8493615055976335
friends,8.195562343622068,-0.27647173486408855,-0.0016943977372707222,0.28433254298144917
frontal,8.195562343622068,0.7358361589838189,0.5724137657681679,-0.7652098673381725
frustrate,6.3237601667204775,0.9033227636551335,-0.418903346548733,-0.5614418596082842
frustrating,6.8092679825021785,0.3548647229787373,-0.7183073678471062,0.10353106808518758
fully,6.729225274828642,0.6611835325493097,0.9074397824678508,-0.7354621322929485
fun,3.821903958618704,-1.2614490109454903,-1.1656640114710926,1.5146416154394704
fun good,7.502415163062124,-0.2217450212025784,-0.3780030943062801,0.3531470170687489
fun love,7.9078802711702885,-0.000785590205892599,-0.12409771291154618,0.09044074343132297
fun really,7.4223724553885875,0.22924839161961463,-0.4028217671889515,-0.054038502561139214
funny,5.828438729490452,-0.324426932765257,-0.79160209316682,0.8306882856771894
future,6.691484946845795,-0.9295278462337005,-0.12021806609559142,0.44755051814538116
gacha,6.851827596920974,0.5937220075924879,-0.4036353194805372,-0.005643315537532819
gain,7.348264483234865,-0.3115915206760345,0.5097122816460985,0.007253386050220722
galactic,7.9078802711702885,-0.3860454645425319,0.27122234173689724,-0.005051864972362043
gamble,6.203132178931863,-0.24887205263944806,0.2936784784137744,-0.0584547599096329
gameplay,6.768445987981924,0.6581062998763904,-1.4615388218828826,0.30989336490469344
gather,7.4223724553885875,-0.5292609420785037,-0.43466126077832923,0.3811219920417678
gay,7.9078802711702885,-0.09154690972935026,-0.8022988440404447,0.587664352832844
gb,8.195562343622068,-1.1213349390002936,-0.36256655789100223,0.7064973520536117
gear,7.4223724553885875,-0.9673103568945555,-0.26782477237575825,0.6382700099644858
general,6.851827596920974,0.21470661543017572,-0.2650018476250331,-0.032887233097274524
generally,7.279271611747914,0.21863624037145823,-0.20863733447782506,-0.05251477347358848
generate,7.502415163062124,-0.08261839159661985,-0.5999266305239196,0.2934902553723903
generic,7.348264483234865,0.3697034875893447,-0.43023867862552634,0.14271386543708894
generous,7.589426540051753,-0.5863412401614467,-0.7533447227938553,0.5546514872656738
genshin,7.684736719856078,0.4775526188141578,-0.8817138007721231,0.20623133738465835
genuine,7.348264483234865,0.12208937001291839,-0.27613229661368444,0.2285581070679605
genuinely,5.630612986160532,-0.22516032407832037,-0.2641745110656435,0.3153989225314683
genuinely best,8.041411663794811,-0.0003208144099210329,-0.33236869900996635,0.2289263966973518
german,7.9078802711702885,-1.1382621279662726,-0.09228027430845759,0.505044453375864
giant,7.502415163062124,-0.9180938178027721,-0.40271599555987125,0.7962388153584924
glad,7.214733090610343,-1.3176200339270885,-0.4589666646382256,1.1099227218423036
gladly,8.195562343622068,-0.17486302763300182,-0.5074379706453785,0.40418818361860126
glitching,8.195562343622068,0.8802670055202814,0.6203651374688023,-0.9884439471788043
glitchy,8.041411663794811,-0.186347006533645,0.4847198938358322,-0.3446439677961233
gnome,7.9078802711702885,0.634318566222278,0.3982418404309486,-0.5610213259398097
goated,6.8092679825021785,-0.1327006699439049,0.0036074606869214375,0.07050692275886701
god,7.154108468793908,-0.10212087790664029,-0.1622502490482273,0.22856563529344642
golden,8.041411663794811,0.5048007085040506,-0.7123829251166779,0.09633435970559948
gon,6.942799375126701,0.03830854937429263,0.5774763763298771,-0.22577260522659282
good,2.7735535047314825,-0.60957741627269,-0.9983868798362203,1.1778999164477215
good actually,8.195562343622068,-0.19594028534404523,-0.045819437451724544,0.17321233791326035
good amaze,8.041411663794811,-0.5640683138837835,-0.2515510843347076,0.23929685358008024
good bad,6.896279359491808,0.22695265703061418,0.46036624591519276,-0.09721410305385264
good best,8.195562343622068,-0.654096414921905,-0.16547193539812452,0.46706948004550874
good buy,8.195562343622068,-0.7057551331543691,-0.8088415782652789,0.7506351889389474
good come,8.195562343622068,-0.6892722967954992,1.036598269315769,-0.17683670233043797
good definitely,8.195562343622068,-0.20254341779905202,-6.40486628788662e-05,0.06714619903229065
good early,7.9078802711702885,0.10567408731816445,-0.14553231670743058,-0.013641141553201695
good enjoy,8.041411663794811,-0.1010605923051767,-0.5287113606504565,0.2095030264018132
good expect,7.9078802711702885,-0.41318514261311784,-0.7691196817003317,0.6437364803041815
good far,7.502415163062124,-0.13573656952316326,-0.6016637186943363,0.45359072682426604
good feel,8.195562343622068,-0.3866335290449911,-0.20211224117693286,0.40871044704642856
good fun,7.502415163062124,-0.2560908671537966,-0.2037732128733805,0.20871274758841185
good good,6.273749746145816,-1.1258127433917213,-0.827613663306666,0.8011600465894524
good great,7.348264483234865,0.2619190239565451,-0.1270417148400837,-0.04092879728148509
good hard,7.790097235513905,-0.1935017955695974,-0.655101491810453,0.6335575928803011
good high,8.041411663794811,-0.8330686393573263,-0.42942383292046155,0.7593303914419377
good ll,8.195562343622068,-0.5997574233294104,-0.1743654988918889,0.43747408222422957
good look,7.348264483234865,0.00819728135991186,-0.36741382586799437,0.15196142312630623
good love,7.279271611747914,-0.23111269991164612,-0.09542298644661801,0.12029653469454556
good maybe,8.195562343622068,-0.4411801547099184,-0.6248740577543743,0.47192414667285426
good need,7.9078802711702885,-0.8417546295193905,-0.7100675446303506,0.8403402982559597
good new,7.790097235513905,0.1340911744656739,-0.04528558167741445,-0.019430482738723737
good nice,7.9078802711702885,-0.2864408470016411,-0.2311786883639589,0.28649463554942334
good old,7.9078802711702885,-0.05034219809073369,-0.6324291045139631,0.43130872327950676
good overall,7.214733090610343,-0.4291966885646686,0.19174992971911978,-0.04041476910801545
good pretty,7.9078802711702885,-0.584867705635637,-0.302707410189238,0.2903481687255772
good really,7.154108468793908,-0.3801533634192544,-0.8587216767371767,0.719066325472068
good recommend,7.279271611747914,-0.8654488026095974,0.5036338005137299,-0.25614160643437184
good say,8.041411663794811,-0.7899276358464321,0.01629700365057496,0.4344316235495151
good use,8.041411663794811,-0.07848264199056883,0.6369001462026195,-0.2541728622729894
good want,7.4223724553885875,-0.4366136551309948,-0.6755343913161733,0.5050868807438735
good watch,8.195562343622068,0.1786585359689265,-0.03934473376352092,0.01919027929454827
good work,8.041411663794811,-0.07740122477927995,-0.15280008427866934,0.13874598131651547
google,8.195562343622068,0.7793973527300972,-0.2671325220008385,-0.2394352512468165
gorgeous,6.5533346083649775,-1.084881738645934,-0.8480779972441,0.9515354920524443
gothic,5.860187427805032,0.4862343293962465,-0.9418672214123252,0.3088189169616836
gothic new,8.195562343622068,-0.48342099113915177,-0.0003856671430182983,0.24536762422504108
goty,8.195562343622068,-0.4111692627618449,-0.674565174156509,0.6646335948106197
grab,7.096950054953959,0.3034092449580905,-0.28848117323495304,-0.13182570185311981
grand,7.154108468793908,0.07090703206349092,-0.729709396758752,0.47941038240578365
grandma,8.195562343622068,-0.3666520812212091,-0.21746794060123645,0.3956141464135132
graphic,7.684736719856078,-0.057941871968724204,-0.5589410036246644,0.36786716607320646
graphically,7.9078802711702885,-0.48694670831767595,-0.4310840087739822,0.5316285765049602
gray,8.195562343622068,0.11910625923203191,-0.3905081192737197,-0.0015140135584448995
great,3.4234662863179963,-1.5424173409111885,-1.264756240747566,1.7024296011539204
great absolutely,7.9078802711702885,0.5211400439210147,-0.46000445888127384,-0.08818113598641542
great awesome,8.195562343622068,-0.044193322269722536,-0.10135130203318424,0.08702262402203091
great bad,8.195562343622068,-0.5629022456676313,-0.1763408366168547,0.6455716304898169
great best,8.041411663794811,-0.18489956070875738,-0.05415005109911645,0.12382928846074313
great early,8.041411663794811,-0.060182392680063125,-0.31854468376236433,0.2682476301813191
great far,7.9078802711702885,-0.213845724159692,-0.5227186031391642,0.4047859477113084
great feel,7.790097235513905,-0.5044041151304397,-0.09522608497071028,0.34271506243381383
great free,8.195562343622068,-0.03798324616139555,-0.15000116507012043,0.13106242101501503
great good,8.041411663794811,-0.7337115964294478,-0.2995837086709516,0.5057387577168597
great great,6.942799375126701,-0.9354745492986574,-0.2411634193580944,0.6237842735499854
great long,8.195562343622068,-0.04776643244920891,-0.3890174834526526,0.30704265530722236
great look,8.041411663794811,-0.0003456517180212182,-0.26572346068976044,0.1171166989067117
great love,7.790097235513905,-0.17489835981188503,-0.327268958852693,0.33276785817474575
great open,8.195562343622068,-0.30320152961297103,0.41806457971894057,0.046964680562765836
great overall,7.790097235513905,-0.137578413850872,-0.28708528832307156,0.3021553286747714
great really,7.790097235513905,-0.19049944613214914,-0.00010515191767494281,0.08680832153030048
great run,8.195562343622068,-0.0002613805071191074,-0.38748714389232974,0.30030708807280787
greatly,7.790097235513905,-0.16446028464722698,-0.9679671440258792,0.6929085802059649
greedy,7.790097235513905,0.9110268484776791,-1.0021090359211027,-0.23395095081448178
grind,6.0554961801257985,0.15234170448507567,-1.2948684447310432,0.4221845023411438
grindy,7.502415163062124,0.5637993558935436,-1.0355963215865662,0.16602698514208716
grow,6.3237601667204775,-0.3480742616085071,-0.7234752886246638,0.7294666535767178
gta,8.041411663794811,-0.5083888989181631,-0.3988327974860458,0.4709605493904296
guardian,7.502415163062124,-0.3635578873729227,0.7404700879214282,-0.4118114725214042
gud,7.684736719856078,0.03258875499078523,-0.1263487000781824,0.08856035429678136
guess,7.4223724553885875,0.9689618527706838,-0.42513073980681154,-0.5532646803600599
gun,7.589426540051753,0.8295460108641151,-0.7170262828448761,-0.08200340496629577
guy,7.790097235513905,1.0523579495800812,-0.11326104880374707,-0.641180326918748
hack,8.041411663794811,1.347167904897104,-0.8285875050240925,-0.6327947906070601
half,7.096950054953959,-0.5887283754276839,1.1304541546593396,-0.18443724350893995
hand,7.096950054953959,0.03751367845191132,-0.7517095760775901,0.20998650583873432
handle,6.768445987981924,-0.43351543269015247,0.3085028409887526,-0.0012621206532552756
hang,7.684736719856078,0.014257320684023581,0.7100478429139955,-0.5055562570214587
happen,5.797667070823699,-0.37302321666712873,0.2712101452179747,0.08297656326337316
happy,6.298442358736188,-0.7309479928025315,-1.0243708949364758,1.1730660261439312
hard,4.788824781584298,-0.18217881284663776,-0.12479858746313446,0.17499174935700462
hard master,8.041411663794811,-0.5384583368731561,0.5614095603838932,-0.14586744621873748
hardly,7.9078802711702885,-0.8298736687757267,-1.1974640000785493,1.044406632139292
hasn,7.502415163062124,0.2502420717792502,-0.31460703868283213,0.1609224104883401
hat,6.691484946845795,1.9256315478831556,-0.8176203445414827,-1.267939485909269
hate,5.352592824620488,1.4466528692096288,-0.4927640241528083,-0.8041630245996477
hate love,8.041411663794811,-0.8793835730032298,1.3472943139468556,-0.40692395146118204
haven,5.909784368944405,-1.1364806990191982,-0.23625412651313682,0.7428841406194153
havent,8.041411663794811,-0.8400367997446486,0.4152708646624846,0.09858440511101635
head,7.589426540051753,-0.5279318172976882,-0.5454869300788937,0.42000564623414544
healthy,7.9078802711702885,0.2065934996733509,-0.3958013748084193,-0.09199355944739016
hear,6.180659323079804,-0.144276208916871,-0.6775902950107545,0.4554606509704135
heavily,6.896279359491808,1.3499577253487243,-0.3665943449941531,-0.9177648401238467
heavy,6.62002598286365,0.2754336290011093,-1.3268187563390774,0.53643699895126
hell,7.790097235513905,2.15471735527868,-0.094089729137262,-1.3391363001913728
help,5.998337766285849,-1.8355054202566803,0.027904204543308466,0.7115755315949598
helpful,7.790097235513905,-0.13482655491222026,-0.39268018314663483,0.504539574853566
hey,7.684736719856078,-1.1431969193387161,-0.6803754119489575,0.9956764208091469
hidden,7.214733090610343,-0.37673899585965376,0.6163481376965614,-0.3085293632076
hide,6.490814251383644,-0.10026552693830257,-0.6475532529941912,0.4578664437617905
high,5.09697268462837,0.2281385171201832,-0.42327704114670767,0.1115445337665675
highlight,8.195562343622068,-0.09520657242915882,-0.09551959576245093,0.1252919329279822
highly,5.454722319696868,-0.603247542982056,-0.41998120917080217,0.6979539820474923
